# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1415061909;0.27;0.00
axle;60;1415061969;0.27;0.00
axle;60;1415062029;0.88;0.00
axle;60;1415062089;0.95;0.00
axle;60;1415062149;0.43;0.00
axle;60;1415062209;1.17;0.00
axle;60;1415062269;1.08;0.00
axle;60;1415062329;1.47;0.02
axle;60;1415062389;0.82;0.00
