# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact
axle;60;1415061909;5886472;258233084;97.77;99676;220001300;134356012;49.09;157864932;90877408
axle;60;1415061969;5232412;258887144;98.02;99852;220279464;134772696;49.24;158948096;90454700
axle;60;1415062029;3968032;260151524;98.50;100048;220568148;135678924;49.57;168384124;82270908
axle;60;1415062089;5129016;258990540;98.06;100236;220878884;134228896;49.04;168480452;81024340
axle;60;1415062149;4706268;259413288;98.22;100608;221154088;134371452;49.10;169869100;80053064
axle;60;1415062209;4569480;259550076;98.27;100816;221445172;134226384;49.04;170000004;80071728
axle;60;1415062269;4178844;259940712;98.42;101004;221819644;134225044;49.04;170189584;80254528
axle;60;1415062329;3828348;260291208;98.55;101184;222163956;134259948;49.06;171546844;79251488
axle;60;1415062389;3546168;260573388;98.66;101368;222446540;134247128;49.05;172978160;78082592
