# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1415062456;0.97;18.55
axle;60;1415062516;1.02;15.27
axle;60;1415062576;2.57;50.72
axle;60;1415062636;1.65;53.50
axle;60;1415062696;1.18;54.90
axle;60;1415062756;1.45;47.87
axle;60;1415062816;1.00;0.00
axle;60;1415062876;1.50;0.00
