# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1415061250;0.13;0.02
axle;60;1415061310;0.38;0.00
axle;60;1415061370;0.65;0.00
axle;60;1415061430;0.13;0.00
axle;60;1415061490;0.00;0.00
axle;60;1415061550;0.05;0.00
axle;60;1415061610;0.37;0.38
axle;60;1415061670;1.55;0.00
axle;60;1415061730;1.02;0.00
axle;60;1415061790;0.25;0.00
